student_id,avg_attendance,avg_assignments,avg_quizzes,avg_labs,avg_midterm,avg_final,avg_overall,semester,credits_registered,credits_passed,failed_courses,attendance_risk_score,course_difficulty_index,failed_course_ratio,performance_trend,credit_completion_ratio,academic_consistency,study_efficiency,semester_momentum,programme_encoded,school_encoded,target_gpa,target_risk
STU00131,80.3,52.0,69.4,68.2,80.8,81.5,73.7,6,90,90,0,0.0,0.55,0.0,0.7000000000000028,1.0,0.6000805636686865,1.4371499999999997,-3.1099999999999994,0.55,1,1.887,2
STU00132,74.3,66.4,71.2,78.4,92.8,93.0,84.6,3,33,33,0,0.0009016856642073482,0.18,0.0,0.20000000000000284,1.0,0.5927217713214277,1.3145019920318726,0.22999999999998977,0.18,0,2.964,0
STU00133,99.0,92.9,94.8,96.9,89.9,93.3,93.0,2,30,30,0,0.0,0.8,0.0,3.3999999999999915,1.0,0.914054280696089,1.7606796116504855,0.0,0.8,2,3.75,0
STU00134,90.0,97.1,84.7,98.0,93.0,93.0,93.5,5,63,63,0,0.0,0.62,0.0,0.0,1.0,0.8247446307685713,1.4413043478260872,-0.394545454545451,0.62,1,3.786,0
STU00135,82.2,65.6,47.2,60.4,51.8,49.4,54.0,2,30,3,9,0.0,0.8,0.9,-2.3999999999999986,0.1,0.7397181015386075,1.4424657534246577,0.0,0.8,2,0.1,2
STU00136,69.0,49.7,39.3,45.2,42.7,40.4,43.1,8,117,3,37,0.02262741699796952,0.55,0.9487179487179487,-2.3000000000000043,0.02564102564102564,0.8613437503912803,1.5143243243243243,-3.3964285714285722,0.55,1,0.026,2
STU00137,70.6,59.4,38.4,55.7,56.4,49.0,52.7,2,27,0,9,0.014209772328564255,0.22,1.0,-7.399999999999999,0.0,0.7203533976208145,0.9604205607476635,0.0,0.22,0,0.0,2
STU00138,83.9,74.5,73.7,73.4,75.7,78.2,75.8,1,15,15,0,0.0,0.4,0.0,2.5,1.0,0.9350641342040729,1.9974324324324326,0.0,0.4,1,2.06,1
STU00139,77.4,73.2,31.7,65.9,51.7,44.1,52.8,1,15,0,5,0.0,0.8,1.0,-7.600000000000001,0.0,0.44509059798518047,1.0953191489361704,0.0,0.8,3,0.0,2
STU00140,92.9,78.9,92.6,92.4,93.6,89.0,89.8,4,60,60,0,0.0,0.55,0.0,-4.599999999999994,1.0,0.7977625158384333,2.3663513513513514,0.5999999999999943,0.55,1,3.44,0
STU00141,73.9,85.3,68.4,85.2,88.8,84.4,84.3,4,48,48,0,0.0017762215410705145,0.4,0.0,-4.3999999999999915,1.0,0.732704907140691,1.0744117647058824,-2.2666666666666657,0.4,1,2.925,0
STU00142,86.6,93.4,78.6,90.6,87.6,85.7,87.4,4,48,48,0,0.0,0.4,0.0,-1.8999999999999915,1.0,0.8126441294695513,1.3160617760617763,1.4966666666666697,0.4,1,3.212,0
STU00143,77.4,79.1,54.3,79.9,63.4,62.8,67.1,3,33,27,2,0.0,0.18,0.18181818181818182,-0.6000000000000014,0.8181818181818182,0.62707611738825,1.4378571428571427,5.140000000000001,0.18,0,1.118,2
STU00144,95.8,70.8,82.3,66.6,75.6,80.3,75.6,3,33,33,0,0.0,0.73,0.0,4.700000000000003,1.0,0.7827776356920044,1.9787919463087247,4.489999999999995,0.73,2,2.064,1
STU00145,71.3,58.2,55.7,69.2,81.1,79.8,72.9,4,48,48,0,0.01095748011042551,0.4,0.0,-1.2999999999999972,1.0,0.6068573908730943,1.7024550898203594,-3.6999999999999886,0.4,1,1.881,2
STU00146,81.0,79.1,48.0,74.1,53.6,54.2,60.1,5,63,39,8,0.0,0.62,0.38095238095238093,0.6000000000000014,0.6190476190476191,0.5387155613579262,1.1837878787878788,-3.6572727272727192,0.62,1,0.648,2
STU00147,81.2,48.3,59.8,62.4,80.6,81.3,71.2,3,45,42,1,0.0,0.62,0.06666666666666667,0.7000000000000028,0.9333333333333333,0.525427677915274,1.2737614678899083,-6.939999999999998,0.62,1,1.58,2
STU00148,72.7,86.4,55.7,91.4,64.5,65.2,71.2,2,30,30,0,0.005370316219394924,0.73,0.0,0.7000000000000028,1.0,0.48633884926171633,1.9693617021276602,0.0,0.73,2,1.71,2
STU00149,71.0,68.8,60.1,81.4,77.5,72.6,73.6,4,48,48,0,0.012316805742712017,0.4,0.0,-4.900000000000006,1.0,0.7257393778011708,2.1262222222222222,-1.8900000000000006,0.4,1,1.881,2
STU00150,61.8,79.5,60.8,83.0,92.4,90.8,85.5,7,105,105,0,0.0738361429111787,0.55,0.0,-1.6000000000000085,1.0,0.5784156865663366,1.35,-2.0020000000000095,0.55,1,3.034,1
STU00151,95.4,79.5,90.8,89.1,94.7,97.0,91.9,2,21,21,0,0.0,0.71,0.0,2.299999999999997,1.0,0.7748161245164792,1.1414331210191082,0.0,0.71,3,3.671,0
STU00152,67.6,84.6,55.6,82.0,77.7,77.7,77.2,3,33,33,0,0.03099243396319439,0.18,0.0,0.0,1.0,0.616033855659122,1.2441322314049588,1.4500000000000028,0.18,0,2.209,1
STU00153,78.7,72.5,61.8,83.2,79.9,76.6,76.5,6,90,90,0,0.0,0.55,0.0,-3.3000000000000114,1.0,0.7240672384639893,1.5785714285714285,-2.490000000000009,0.55,1,2.147,1
STU00154,79.0,86.5,74.3,85.4,95.1,87.2,87.9,3,33,33,0,0.0,0.73,0.0,-7.8999999999999915,1.0,0.7520640763781452,2.270264900662252,3.8799999999999955,0.73,2,3.336,0
STU00155,79.8,85.7,68.1,79.5,77.4,78.0,78.2,4,60,60,0,0.0,0.55,0.0,0.5999999999999943,1.0,0.7894636479000465,1.8596341463414632,-3.799999999999997,0.55,1,2.335,1
STU00156,62.6,90.9,53.9,90.2,92.7,91.8,87.9,2,24,24,0,0.06722652034009372,0.75,0.0,-0.9000000000000057,1.0,0.44010417635658916,1.7948167539267015,0.0,0.75,2,3.3,1
STU00157,81.6,85.1,65.1,84.9,76.7,83.1,80.0,1,15,15,0,0.0,0.62,0.0,6.3999999999999915,1.0,0.7174874634050139,1.9024390243902438,0.0,0.62,1,2.48,1
STU00158,79.8,80.3,73.1,83.1,87.9,86.8,84.2,2,24,24,0,0.0,0.75,0.0,-1.1000000000000085,1.0,0.8021841484837194,1.2533587786259544,0.0,0.75,2,2.963,0
STU00159,78.7,73.3,73.6,91.8,93.3,90.8,87.4,1,15,15,0,0.0,0.82,0.0,-2.5,1.0,0.6606165721324756,1.5564383561643838,0.0,0.82,3,3.18,0
STU00160,67.7,95.4,62.3,96.6,94.3,94.3,91.6,3,33,33,0,0.03036633613675462,0.82,0.0,0.0,1.0,0.5092783092446618,1.2758571428571428,2.1599999999999966,0.82,3,3.736,1
STU00161,66.7,63.9,59.0,76.9,86.5,80.5,77.1,8,117,117,0,0.03681503718540784,0.55,0.0,-6.0,1.0,0.615627495491389,2.444634146341463,-0.8635714285714329,0.55,1,2.223,1
STU00162,91.8,86.0,92.9,91.4,97.6,96.1,94.0,3,33,33,0,0.0,0.18,0.0,-1.5,1.0,0.8489481325283708,2.0366666666666666,-6.060000000000002,0.18,0,3.855,0
STU00163,91.9,78.1,89.5,92.1,87.6,87.8,87.1,4,60,60,0,0.0,0.62,0.0,0.20000000000000284,1.0,0.8232484480659049,1.6099052132701424,-2.8400000000000034,0.62,1,3.22,0
STU00164,86.0,59.8,79.7,71.0,83.9,83.8,77.9,5,75,75,0,0.0,0.55,0.0,-0.10000000000000853,1.0,0.6569208060325817,1.9987499999999998,-1.1899999999999977,0.55,1,2.324,1
STU00165,88.4,75.3,80.0,79.3,94.5,91.8,87.1,3,33,33,0,0.0,0.73,0.0,-2.700000000000003,1.0,0.7187784582298938,1.6984499999999998,3.4299999999999926,0.73,2,3.145,0
STU00166,76.4,82.5,76.8,95.2,91.1,89.8,88.6,5,63,63,0,0.0,0.62,0.0,-1.2999999999999972,1.0,0.7549671223874006,1.3088636363636363,1.173636363636362,0.62,1,3.348,0
STU00167,83.2,49.6,69.5,60.6,82.1,89.3,74.9,2,21,21,0,0.0,0.71,0.0,7.200000000000003,1.0,0.4668156458076105,2.028541666666667,0.0,0.71,3,1.986,2
STU00168,88.1,79.7,73.2,79.3,81.9,86.8,81.8,2,30,30,0,0.0,0.8,0.0,4.8999999999999915,1.0,0.8362691911160952,1.6529533678756474,0.0,0.8,3,2.71,0
STU00169,81.8,48.6,64.3,64.3,64.4,65.4,62.3,5,63,42,7,0.0,0.62,0.3333333333333333,1.0,0.6666666666666666,0.7609858209691781,1.4815243902439021,1.6799999999999997,0.62,1,0.748,2
STU00170,84.1,88.0,78.4,92.2,86.4,86.1,86.6,1,15,15,0,0.0,0.22,0.0,-0.30000000000001137,1.0,0.8332267007781722,1.462077922077922,0.0,0.22,0,3.12,0
STU00171,78.3,64.9,81.3,80.5,90.8,89.0,83.9,5,63,63,0,0.0,0.62,0.0,-1.7999999999999972,1.0,0.6587848511894911,1.8591477272727277,-3.8254545454545337,0.62,1,2.89,0
STU00172,78.9,68.0,50.6,74.9,66.9,66.4,66.5,2,30,27,1,0.0,0.73,0.1,-0.5,0.9,0.7021876056605061,1.5911042944785279,0.0,0.73,2,1.17,2
STU00173,75.3,52.9,74.0,71.4,93.0,88.3,80.4,2,30,30,0,0.0,0.62,0.0,-4.700000000000003,1.0,0.4732099300691235,1.5147826086956522,0.0,0.62,1,2.64,0
STU00174,80.0,72.4,80.5,77.4,94.0,90.4,85.8,3,33,33,0,0.0,0.18,0.0,-3.5999999999999943,1.0,0.6992084516553773,1.312235294117647,-0.8199999999999932,0.18,0,3.064,0
STU00175,69.0,70.0,51.5,76.3,70.2,66.7,68.2,2,30,30,0,0.02262741699796952,0.55,0.0,-3.5,1.0,0.689958784101927,2.030381679389313,0.0,0.55,1,1.37,2
STU00176,63.7,58.7,42.0,63.8,69.4,76.0,66.2,2,30,27,1,0.05848247854098091,0.55,0.1,6.599999999999994,0.9,0.5702429626973968,1.3039393939393942,0.0,0.55,1,1.16,2
STU00177,57.6,53.6,37.9,65.0,58.6,57.1,56.3,2,30,9,7,0.11174599769119249,0.4,0.7,-1.5,0.3,0.6624549412794394,1.1202551020408162,0.0,0.4,1,0.3,2
STU00178,90.5,78.8,84.9,97.9,93.8,93.3,91.1,2,27,27,0,0.0,0.22,0.0,-0.5,1.0,0.74241937616005,1.973833333333333,0.0,0.22,0,3.6,0
STU00179,70.0,67.7,59.4,72.8,73.8,70.8,70.4,3,33,33,0,0.01721325931647741,0.18,0.0,-3.0,1.0,0.8066954044346937,1.6056140350877195,-5.349999999999994,0.18,0,1.509,2
STU00180,85.2,91.3,82.6,89.7,87.2,88.9,88.2,3,33,33,0,0.0,0.82,0.0,1.7000000000000028,1.0,0.8889794813759385,1.4763090128755365,4.239999999999995,0.82,3,3.291,0
STU00181,84.2,69.1,84.4,84.2,95.4,94.4,88.4,3,33,33,0,0.0,0.18,0.0,-1.0,1.0,0.6468082044491342,1.4129508196721312,3.1099999999999994,0.18,0,3.273,0
STU00182,73.3,79.6,71.6,83.8,91.1,96.2,87.9,3,33,33,0,0.003412569358947842,0.18,0.0,5.1000000000000085,1.0,0.6788250736229035,1.9701724137931036,2.9000000000000057,0.18,0,3.3,0
STU00183,75.0,74.1,74.5,91.4,91.3,89.7,86.6,1,15,15,0,0.0,0.73,0.0,-1.5999999999999943,1.0,0.6978778760537755,1.3898765432098767,0.0,0.73,2,3.14,0
STU00184,84.9,58.1,80.5,76.8,79.9,77.6,75.6,5,63,63,0,0.0,0.62,0.0,-2.3000000000000114,1.0,0.6886463247187997,1.9270588235294117,-1.5899999999999892,0.62,1,2.095,1
STU00185,70.8,78.9,62.5,89.3,81.1,78.8,79.5,2,30,30,0,0.013252018714143153,0.8,0.0,-2.299999999999997,1.0,0.6755654491615023,1.9378124999999997,0.0,0.8,3,2.43,1
STU00186,87.9,92.9,79.8,95.0,88.7,89.8,89.7,2,24,24,0,0.0,0.75,0.0,1.0999999999999943,1.0,0.8054263921059978,1.547920353982301,0.0,0.75,2,3.513,0
STU00187,81.0,65.5,63.3,71.0,72.8,66.7,68.7,1,15,15,0,0.0,0.62,0.0,-6.099999999999994,1.0,0.8687961721425612,1.4802762430939227,0.0,0.62,1,1.32,2
STU00188,72.1,84.5,70.1,87.7,93.2,95.5,89.4,2,30,30,0,0.007603352087268043,0.55,0.0,2.299999999999997,1.0,0.6667333400013336,1.146907894736842,0.0,0.55,1,3.51,0
STU00189,86.3,73.4,74.5,79.1,72.8,72.0,73.8,3,33,33,0,0.0,0.82,0.0,-0.7999999999999972,1.0,0.9065893177652815,2.439152542372881,-3.6099999999999994,0.82,3,1.918,2
STU00190,85.1,85.6,68.7,81.2,75.1,75.3,77.0,5,63,63,0,0.0,0.62,0.0,0.20000000000000284,1.0,0.7847301435149103,1.3902777777777777,-0.9372727272727417,0.62,1,2.186,1
STU00191,61.2,77.6,40.7,79.3,76.2,74.2,72.7,3,33,33,0,0.07892720696946014,0.18,0.0,-2.0,1.0,0.45787967715234623,1.2545575221238938,-1.6700000000000017,0.18,0,1.791,2
STU00192,97.2,81.4,79.3,79.3,80.0,80.1,80.1,1,15,15,0,0.0,0.62,0.0,0.09999999999999432,1.0,0.9713837652915536,1.4071621621621622,0.0,0.62,1,2.54,0
STU00193,91.0,57.4,88.5,77.3,90.9,89.8,83.3,5,75,75,0,0.0,0.55,0.0,-1.1000000000000085,1.0,0.5279748123481356,1.600344827586207,-0.4200000000000159,0.55,1,2.78,0
STU00194,75.5,68.3,64.1,81.8,94.9,94.3,85.7,2,21,21,0,0.0,0.71,0.0,-0.6000000000000085,1.0,0.5235758192534723,1.2153818181818181,0.0,0.71,3,3.043,0
STU00195,63.9,81.2,55.7,77.2,89.7,86.1,82.1,2,30,30,0,0.05693673682254719,0.55,0.0,-3.6000000000000085,1.0,0.5556940493558771,1.3397071129707114,0.0,0.55,1,2.76,1
STU00196,95.3,73.1,94.6,89.1,92.2,92.9,89.3,4,60,60,0,0.0,0.55,0.0,0.7000000000000028,1.0,0.7076398719995415,1.8825405405405402,-1.7199999999999847,0.55,1,3.41,0
STU00197,86.6,77.0,75.3,82.3,80.9,83.6,80.8,2,30,30,0,0.0,0.8,0.0,2.6999999999999886,1.0,0.8821630127864958,1.2455335968379446,0.0,0.8,2,2.57,0
STU00198,92.5,70.8,91.4,80.9,87.8,80.4,82.4,3,33,33,0,0.0,0.18,0.0,-7.3999999999999915,1.0,0.736017677359512,5.0,12.25,0.18,0,2.718,0
STU00199,73.8,53.3,64.3,76.7,91.0,89.1,80.0,8,117,117,0,0.0020238577025077703,0.55,0.0,-1.9000000000000057,1.0,0.4617394270017129,1.5219512195121951,-3.5614285714285643,0.55,1,2.477,1
STU00200,80.9,49.3,69.0,55.2,84.0,80.3,71.9,2,30,30,0,0.0,0.62,0.0,-3.700000000000003,1.0,0.4942409444980522,1.2745909090909093,0.0,0.62,1,1.71,2
STU00201,98.1,79.5,92.8,84.8,93.7,94.7,90.4,2,30,30,0,0.0,0.8,0.0,1.0,1.0,0.7783521311228601,1.4568595041322314,0.0,0.8,3,3.57,0
STU00202,69.5,82.8,57.0,83.3,73.7,81.0,77.0,2,27,27,0,0.01985876054466568,0.22,0.0,7.299999999999997,1.0,0.6311233268421546,1.2460580912863073,0.0,0.22,0,2.178,1
STU00203,73.6,73.2,34.2,64.1,43.4,39.5,48.9,3,33,0,11,0.0025503521906388485,0.73,1.0,-3.8999999999999986,0.0,0.43810143264108603,1.2383766233766231,8.139999999999993,0.73,2,0.0,2
STU00204,85.5,83.6,66.7,93.9,80.4,76.5,80.4,3,45,45,0,0.0,0.55,0.0,-3.9000000000000057,1.0,0.668660965843812,1.1238709677419356,0.07000000000000739,0.55,1,2.56,0
STU00205,86.6,78.6,85.1,88.9,91.0,91.9,88.5,6,90,90,0,0.0,0.55,0.0,0.9000000000000057,1.0,0.819153226305926,1.0181415929203539,0.5249999999999915,0.55,1,3.373,0
STU00206,86.7,50.6,45.4,51.5,45.2,39.7,45.3,1,15,0,5,0.0,0.62,1.0,-5.5,0.0,0.8410555652646708,1.5362608695652171,0.0,0.62,1,0.0,2
STU00207,96.2,76.8,87.3,88.2,96.0,92.8,90.1,5,75,75,0,0.0,0.55,0.0,-3.200000000000003,1.0,0.756890513919711,1.2918749999999999,1.1566666666666663,0.55,1,3.532,0
STU00208,79.9,84.6,73.4,87.8,84.8,92.1,86.3,1,15,15,0,0.0,0.75,0.0,7.299999999999997,1.0,0.7690887616420545,1.3793852459016394,0.0,0.75,2,3.14,0
STU00209,96.6,78.8,94.0,90.9,92.2,94.9,91.0,5,75,75,0,0.0,0.55,0.0,2.700000000000003,1.0,0.7820728969994273,2.150909090909091,-0.19333333333332803,0.55,1,3.62,0
STU00210,64.1,75.5,51.5,79.4,68.6,69.6,69.8,3,33,33,0,0.0554048587252993,0.73,0.0,1.0,1.0,0.643649672996424,1.512333333333333,-3.9000000000000057,0.73,2,1.445,2
STU00211,91.5,85.3,85.5,87.3,93.9,93.4,90.6,1,15,15,0,0.0,0.75,0.0,-0.5,1.0,0.8584137483133807,1.9962711864406775,0.0,0.75,2,3.46,0
STU00212,77.8,71.5,61.2,69.0,70.5,66.2,68.2,2,30,30,0,0.0,0.8,0.0,-4.299999999999997,1.0,0.862091012298368,1.5554385964912283,0.0,0.8,2,1.36,2
STU00213,59.5,51.0,21.5,45.6,39.0,43.2,41.3,6,90,0,30,0.09395191835701368,0.55,1.0,4.200000000000003,0.0,0.6251548467848504,1.298951612903226,-2.960000000000001,0.55,1,0.0,2
STU00214,80.8,63.7,64.2,64.8,79.0,73.5,71.4,2,30,30,0,0.0,0.8,0.0,-5.5,1.0,0.770863941437989,1.4579057591623037,0.0,0.8,3,1.6,2
STU00215,90.5,73.2,72.0,78.8,78.4,81.3,77.9,2,30,30,0,0.0,0.82,0.0,2.8999999999999915,1.0,0.8679309944679592,1.6692857142857143,0.0,0.82,3,2.3,1
STU00216,76.6,79.3,73.6,82.5,91.9,88.9,85.9,3,33,33,0,0.0,0.82,0.0,-3.0,1.0,0.7550328820251808,1.8108648648648646,1.6600000000000108,0.82,3,3.118,0
STU00217,94.2,61.8,84.7,68.3,82.9,82.1,77.5,7,105,105,0,0.0,0.55,0.0,-0.8000000000000114,1.0,0.6578531829105457,1.0458477508650519,-3.4140000000000015,0.55,1,2.251,1
STU00218,72.4,76.6,55.6,77.6,73.3,71.2,72.0,4,60,60,0,0.0064545820646754,0.55,0.0,-2.0999999999999943,1.0,0.7031124417860826,1.733333333333333,-0.8800000000000097,0.55,1,1.665,2
STU00219,71.9,49.5,25.7,47.6,39.0,30.5,38.0,3,33,0,11,0.008403315042511694,0.18,1.0,-8.5,0.0,0.6536331424630815,1.576595744680851,-0.07000000000000028,0.18,0,0.0,2
STU00220,72.9,76.2,69.2,82.9,92.6,87.8,84.9,1,15,15,0,0.004685296148590804,0.62,0.0,-4.799999999999997,1.0,0.6909009507904915,2.0565838509316774,0.0,0.62,1,2.98,0
STU00221,77.0,68.0,63.9,75.8,79.9,81.0,76.2,5,63,63,0,0.0,0.62,0.0,1.0999999999999943,1.0,0.7501845125341949,1.3208,-3.5354545454545416,0.62,1,2.167,1
STU00222,52.8,54.7,38.8,62.4,60.9,56.1,56.5,2,30,6,8,0.16104141082342768,0.4,0.8,-4.799999999999997,0.2,0.6871155697918692,2.861688311688311,0.0,0.4,1,0.2,2
STU00223,86.3,67.0,78.0,78.9,84.5,86.0,80.8,2,24,24,0,0.0,0.75,0.0,1.5,1.0,0.7504515188496543,2.0731578947368416,0.0,0.75,2,2.625,0
STU00224,63.3,67.9,47.8,69.0,64.9,66.9,64.8,2,27,21,2,0.061615063093370295,0.22,0.2222222222222222,2.0,0.7777777777777778,0.7068276957146189,0.9325461254612547,0.0,0.22,0,0.922,2
STU00225,77.3,64.2,53.4,74.1,75.3,71.4,70.1,5,63,63,0,0.0,0.62,0.0,-3.8999999999999915,1.0,0.6976260593238894,2.5081651376146787,-1.181818181818187,0.62,1,1.51,2
STU00226,68.1,59.6,38.7,58.7,41.7,43.8,47.2,3,33,0,11,0.027904981634109743,0.18,1.0,2.0999999999999943,0.0,0.6701768150457985,0.8482949308755761,-2.1400000000000006,0.18,0,0.0,2
STU00227,62.6,90.6,46.9,86.7,71.6,74.5,75.1,5,75,75,0,0.06722652034009372,0.55,0.0,2.9000000000000057,1.0,0.4281482321051683,1.7330769230769227,-0.8799999999999955,0.55,1,2.024,1
STU00228,88.1,68.9,77.2,80.2,76.6,74.9,75.6,3,33,33,0,0.0,0.73,0.0,-1.6999999999999886,1.0,0.860465058139547,1.053,1.3700000000000045,0.73,2,1.982,2
STU00229,65.7,84.0,55.1,86.8,91.2,85.2,84.0,2,30,30,0,0.04366490581691432,0.8,0.0,-6.0,1.0,0.5187770209605993,1.7708108108108105,0.0,0.8,2,2.83,1
STU00230,65.5,64.2,64.1,73.1,95.8,92.4,83.4,4,60,60,0,0.04508099706413221,0.55,0.0,-3.3999999999999915,1.0,0.4912357018116237,2.058607594936709,1.1500000000000057,0.55,1,2.87,1
STU00231,66.9,56.7,44.1,60.8,54.5,57.1,55.5,4,60,12,16,0.03549242172633473,0.55,0.8,2.6000000000000014,0.2,0.7896088299275741,1.5799270072992704,-1.2600000000000051,0.55,1,0.2,2
STU00232,76.4,59.8,47.9,65.1,58.1,56.4,57.9,2,30,6,8,0.0,0.4,0.8,-1.7000000000000028,0.2,0.791318956831777,1.4025465838509317,0.0,0.4,1,0.2,2
STU00233,72.3,70.1,73.5,85.3,84.2,92.1,83.5,2,27,27,0,0.00683051974596371,0.22,0.0,7.8999999999999915,1.0,0.698617998030554,2.185570469798658,0.0,0.22,0,2.856,0
STU00234,60.0,69.4,44.5,73.6,66.0,65.6,65.4,2,30,27,1,0.0894427190999916,0.8,0.1,-0.4000000000000057,0.9,0.6243642426202982,1.409171270718232,0.0,0.8,2,1.1,2
STU00235,69.1,82.1,66.7,88.8,92.2,96.6,88.9,3,33,33,0,0.022064095184174168,0.18,0.0,4.3999999999999915,1.0,0.6113599208636467,1.6509999999999998,5.890000000000001,0.18,0,3.355,0
STU00236,66.0,52.9,55.1,75.4,82.4,84.5,74.8,2,30,30,0,0.041569219381653054,0.8,0.0,2.0999999999999943,1.0,0.49790107216472435,1.3760377358490565,0.0,0.8,3,2.01,1
STU00237,68.8,80.0,67.9,83.1,91.0,90.9,85.8,4,48,48,0,0.02376816420402784,0.4,0.0,-0.09999999999999432,1.0,0.6826551122551716,1.6322926829268292,-0.8566666666666691,0.4,1,3.106,0
STU00238,63.5,65.2,32.2,61.9,62.6,53.9,57.2,2,30,6,8,0.06004196063618373,0.8,0.8,-8.700000000000003,0.2,0.5495890765090172,1.3602439024390243,0.0,0.8,3,0.2,2
STU00239,85.9,86.1,76.1,95.6,93.5,95.5,91.6,2,30,30,0,0.0,0.55,0.0,2.0,1.0,0.7209978096461924,2.1650909090909085,0.0,0.55,1,3.7,0
STU00240,88.1,60.8,67.3,66.9,69.1,73.2,68.6,4,60,54,2,0.0,0.55,0.1,4.1000000000000085,0.9,0.8506197990212744,0.922551724137931,-2.8900000000000006,0.55,1,1.29,2
STU00241,89.9,88.6,79.6,93.9,94.7,90.1,90.8,2,21,21,0,0.0,0.71,0.0,-4.6000000000000085,1.0,0.7989555052012393,2.046936416184971,0.0,0.71,3,3.514,0
STU00242,61.9,50.3,25.4,51.8,43.8,50.9,46.2,1,15,0,5,0.07299868694912463,0.8,1.0,7.100000000000001,0.0,0.6298753963565483,1.4768852459016395,0.0,0.8,3,0.0,2
STU00243,61.5,69.1,53.1,78.8,79.7,86.3,77.3,1,15,15,0,0.07636753236814713,0.62,0.0,6.599999999999994,1.0,0.5699354053685011,1.1684883720930233,0.0,0.62,1,2.28,1
STU00244,80.9,69.5,57.7,69.9,69.5,70.8,68.8,3,33,33,0,0.0,0.73,0.0,1.2999999999999972,1.0,0.8169031828664287,0.922061855670103,4.099999999999994,0.73,2,1.336,2
STU00245,91.5,92.2,88.3,93.4,96.7,90.4,92.8,2,30,30,0,0.0,0.8,0.0,-6.299999999999997,1.0,0.8944064395902855,1.35044776119403,0.0,0.8,2,3.78,0
STU00246,84.2,78.0,83.2,84.0,94.3,95.4,89.5,1,15,15,0,0.0,0.18,0.0,1.1000000000000085,1.0,0.7481799584359232,2.0412280701754386,0.0,0.18,0,3.46,0
STU00247,77.0,91.2,58.2,84.2,69.8,65.2,72.7,2,30,30,0,0.0,0.8,0.0,-4.599999999999994,1.0,0.545330400791471,1.708012048192771,0.0,0.8,2,1.78,2
STU00248,85.4,84.1,84.1,84.0,85.3,83.2,84.2,4,48,48,0,0.0,0.4,0.0,-2.0999999999999943,1.0,0.974988891356928,1.6754081632653064,-4.663333333333327,0.4,1,2.913,0
STU00249,91.5,96.9,89.7,96.7,92.4,86.9,91.8,4,60,60,0,0.0,0.62,0.0,-5.5,1.0,0.8545046774329536,3.034067796610169,-1.4300000000000068,0.62,1,3.66,0
STU00250,64.1,70.1,65.1,85.3,92.9,89.5,84.5,4,48,48,0,0.0554048587252993,0.4,0.0,-3.4000000000000057,1.0,0.5907024988538965,1.7436507936507935,-1.88333333333334,0.4,1,3.044,1
STU00251,64.9,64.6,40.4,70.9,74.2,69.6,67.5,1,15,15,0,0.04941856900966437,0.75,0.0,-4.6000000000000085,1.0,0.5465220818802505,1.615030674846626,0.0,0.75,2,1.32,2
STU00252,72.4,81.2,48.6,77.4,68.4,55.9,65.9,3,33,33,0,0.0064545820646754,0.18,0.0,-12.500000000000007,1.0,0.5371945453120837,1.2238571428571428,0.9399999999999977,0.18,0,1.118,2
STU00253,83.9,68.7,65.2,75.9,73.4,72.5,72.0,4,48,48,0,0.0,0.4,0.0,-0.9000000000000057,1.0,0.8597106165416958,1.3060465116279067,-5.5433333333333366,0.4,1,1.65,2
STU00254,73.1,72.1,38.0,67.4,57.9,57.1,59.2,2,30,15,5,0.00403216695715474,0.62,0.5,-0.7999999999999972,0.5,0.5632379239092397,1.0942180094786733,0.0,0.62,1,0.5,2
STU00255,82.6,71.5,51.9,69.8,58.6,56.0,60.8,5,63,27,12,0.0,0.62,0.5714285714285714,-2.6000000000000014,0.42857142857142855,0.7114730900283688,3.0015189873417722,0.5272727272727238,0.62,1,0.462,2
STU00256,79.0,90.5,67.1,84.5,92.8,92.3,88.5,3,33,33,0,0.0,0.82,0.0,-0.5,1.0,0.640961159637444,1.5408482142857145,-1.3100000000000023,0.82,3,3.3,0
STU00257,71.2,97.9,37.5,77.1,53.6,47.8,60.4,1,15,6,3,0.011404690393121713,0.8,0.6,-5.800000000000004,0.4,0.18584945427082633,1.4540740740740739,0.0,0.8,3,0.4,2
STU00258,77.9,66.3,70.8,78.8,77.9,84.3,77.5,1,15,15,0,0.0,0.55,0.0,6.3999999999999915,1.0,0.7638573877223059,1.2916666666666667,0.0,0.55,1,2.18,1
STU00259,82.5,72.8,66.2,82.7,72.5,71.3,73.1,6,90,90,0,0.0,0.55,0.0,-1.2000000000000028,1.0,0.8003753522232286,1.9526712328767122,-1.5049999999999955,0.55,1,1.803,2
STU00260,81.5,70.2,70.4,79.2,88.1,89.7,82.8,2,30,30,0,0.0,0.8,0.0,1.6000000000000085,1.0,0.6893608738959842,1.391896551724138,0.0,0.8,2,2.83,0
STU00261,84.3,98.0,82.6,89.7,93.4,93.3,92.4,4,60,60,0,0.0,0.55,0.0,-0.10000000000000853,1.0,0.8088775843136714,1.3598490566037735,-1.4100000000000108,0.55,1,3.72,0
STU00262,64.2,94.3,57.0,86.0,77.0,73.0,77.7,2,21,21,0,0.05464415796770957,0.71,0.0,-4.0,1.0,0.5300023640721394,1.3232751091703057,0.0,0.71,3,2.286,1
STU00263,86.0,77.9,58.7,80.3,60.5,65.9,67.5,1,15,12,1,0.0,0.62,0.2,5.400000000000006,0.8,0.6690619393300311,1.4706703910614525,0.0,0.62,1,1.12,2
