student_id,programme,school,semester,credits_registered,credits_passed,failed_courses,failed_ratio,cumulative_gpa,gpa_band,risk_level,avg_attendance,avg_assignments,avg_quizzes,avg_labs,avg_midterm,avg_final,avg_overall,study_hours,base_exam,anxiety,attendance_base
STU00152,BUS,BUS,3,33,33,0,0.0,2.209,Below Average (2.0-2.5),Medium Risk,67.6,84.6,55.6,82.0,77.7,77.7,77.2,25.3,83.2,0.277,67.9
STU00153,CSAI,CS&AI,6,90,90,0,0.0,2.147,Below Average (2.0-2.5),Medium Risk,78.7,72.5,61.8,83.2,79.9,76.6,76.5,20.0,85.6,0.269,79.8
STU00154,MECH,ENGR,3,33,33,0,0.0,3.336,Good (3.0-3.5),Low Risk,79.0,86.5,74.3,85.4,95.1,87.2,87.9,16.2,100.0,0.451,77.7
STU00155,CSAI,CS&AI,4,60,60,0,0.0,2.335,Below Average (2.0-2.5),Medium Risk,79.8,85.7,68.1,79.5,77.4,78.0,78.2,17.5,83.7,0.481,81.2
STU00156,CIV,ENGR,2,24,24,0,0.0,3.3,Good (3.0-3.5),Medium Risk,62.6,90.9,53.9,90.2,92.7,91.8,87.9,20.2,96.4,0.198,65.1
STU00157,DSAI,CS&AI,1,15,15,0,0.0,2.48,Below Average (2.0-2.5),Medium Risk,81.6,85.1,65.1,84.9,76.7,83.1,80.0,17.5,81.7,0.373,83.7
STU00158,CIV,ENGR,2,24,24,0,0.0,2.963,Average (2.5-3.0),Low Risk,79.8,80.3,73.1,83.1,87.9,86.8,84.2,27.3,95.1,0.263,81.5
STU00159,MATH,SCI,1,15,15,0,0.0,3.18,Good (3.0-3.5),Low Risk,78.7,73.3,73.6,91.8,93.3,90.8,87.4,23.0,100.0,0.303,82.5
STU00160,MATH,SCI,3,33,33,0,0.0,3.736,High (>=3.5),Medium Risk,67.7,95.4,62.3,96.6,94.3,94.3,91.6,29.1,100.0,0.275,72.5
STU00161,CSAI,CS&AI,8,117,117,0,0.0,2.223,Below Average (2.0-2.5),Medium Risk,66.7,63.9,59.0,76.9,86.5,80.5,77.1,13.4,94.5,0.535,67.6
STU00162,BUS,BUS,3,33,33,0,0.0,3.855,High (>=3.5),Low Risk,91.8,86.0,92.9,91.4,97.6,96.1,94.0,19.1,100.0,0.333,93.5
STU00163,DSAI,CS&AI,4,60,60,0,0.0,3.22,Good (3.0-3.5),Low Risk,91.9,78.1,89.5,92.1,87.6,87.8,87.1,22.2,93.3,0.293,90.6
STU00164,CSAI,CS&AI,5,75,75,0,0.0,2.324,Below Average (2.0-2.5),Medium Risk,86.0,59.8,79.7,71.0,83.9,83.8,77.9,16.3,89.4,0.396,86.6
STU00165,MECH,ENGR,3,33,33,0,0.0,3.145,Good (3.0-3.5),Low Risk,88.4,75.3,80.0,79.3,94.5,91.8,87.1,21.1,100.0,0.394,88.2
STU00166,DSAI,CS&AI,5,63,63,0,0.0,3.348,Good (3.0-3.5),Low Risk,76.4,82.5,76.8,95.2,91.1,89.8,88.6,27.5,100.0,0.162,72.8
STU00167,CHEM,SCI,2,21,21,0,0.0,1.986,At Risk (<2.0),High Risk,83.2,49.6,69.5,60.6,82.1,89.3,74.9,15.5,85.8,0.38,82.1
STU00168,PHYS,SCI,2,30,30,0,0.0,2.71,Average (2.5-3.0),Low Risk,88.1,79.7,73.2,79.3,81.9,86.8,81.8,20.4,92.7,0.359,88.8
STU00169,DSAI,CS&AI,5,63,42,7,0.3333,0.748,At Risk (<2.0),High Risk,81.8,48.6,64.3,64.3,64.4,65.4,62.3,17.5,73.0,0.39,81.9
STU00170,FIN,BUS,1,15,15,0,0.0,3.12,Good (3.0-3.5),Low Risk,84.1,88.0,78.4,92.2,86.4,86.1,86.6,24.2,89.5,0.058,82.8
STU00171,DSAI,CS&AI,5,63,63,0,0.0,2.89,Average (2.5-3.0),Low Risk,78.3,64.9,81.3,80.5,90.8,89.0,83.9,18.7,100.0,0.447,76.1
STU00172,MECH,ENGR,2,30,27,1,0.1,1.17,At Risk (<2.0),High Risk,78.9,68.0,50.6,74.9,66.9,66.4,66.5,17.4,73.2,0.257,79.1
STU00173,DSAI,CS&AI,2,30,30,0,0.0,2.64,Average (2.5-3.0),Low Risk,75.3,52.9,74.0,71.4,93.0,88.3,80.4,21.8,100.0,0.215,75.1
STU00174,BUS,BUS,3,33,33,0,0.0,3.064,Good (3.0-3.5),Low Risk,80.0,72.4,80.5,77.4,94.0,90.4,85.8,26.6,100.0,0.152,80.0
STU00175,CSAI,CS&AI,2,30,30,0,0.0,1.37,At Risk (<2.0),High Risk,69.0,70.0,51.5,76.3,70.2,66.7,68.2,14.2,75.8,0.454,67.8
STU00176,CSAI,CS&AI,2,30,27,1,0.1,1.16,At Risk (<2.0),High Risk,63.7,58.7,42.0,63.8,69.4,76.0,66.2,20.9,73.1,0.336,60.0
STU00177,SWE,CS&AI,2,30,9,7,0.7,0.3,At Risk (<2.0),High Risk,57.6,53.6,37.9,65.0,58.6,57.1,56.3,20.7,59.4,0.327,60.0
STU00178,FIN,BUS,2,27,27,0,0.0,3.6,High (>=3.5),Low Risk,90.5,78.8,84.9,97.9,93.8,93.3,91.1,19.1,100.0,0.318,90.4
STU00179,BUS,BUS,3,33,33,0,0.0,1.509,At Risk (<2.0),High Risk,70.0,67.7,59.4,72.8,73.8,70.8,70.4,18.2,77.2,0.342,68.7
STU00180,MATH,SCI,3,33,33,0,0.0,3.291,Good (3.0-3.5),Low Risk,85.2,91.3,82.6,89.7,87.2,88.9,88.2,24.4,93.3,0.36,85.3
STU00181,BUS,BUS,3,33,33,0,0.0,3.273,Good (3.0-3.5),Low Risk,84.2,69.1,84.4,84.2,95.4,94.4,88.4,25.5,100.0,0.125,86.7
STU00182,BUS,BUS,3,33,33,0,0.0,3.3,Good (3.0-3.5),Low Risk,73.3,79.6,71.6,83.8,91.1,96.2,87.9,18.5,100.0,0.275,73.4
STU00183,MECH,ENGR,1,15,15,0,0.0,3.14,Good (3.0-3.5),Low Risk,75.0,74.1,74.5,91.4,91.3,89.7,86.6,25.4,97.7,0.291,73.6
STU00184,DSAI,CS&AI,5,63,63,0,0.0,2.095,Below Average (2.0-2.5),Medium Risk,84.9,58.1,80.5,76.8,79.9,77.6,75.6,16.4,87.6,0.628,83.1
STU00185,PHYS,SCI,2,30,30,0,0.0,2.43,Below Average (2.0-2.5),Medium Risk,70.8,78.9,62.5,89.3,81.1,78.8,79.5,17.1,86.2,0.405,72.1
STU00186,CIV,ENGR,2,24,24,0,0.0,3.513,High (>=3.5),Low Risk,87.9,92.9,79.8,95.0,88.7,89.8,89.7,23.7,94.4,0.171,88.9
STU00187,DSAI,CS&AI,1,15,15,0,0.0,1.32,At Risk (<2.0),High Risk,81.0,65.5,63.3,71.0,72.8,66.7,68.7,19.2,79.9,0.173,81.1
STU00188,CSAI,CS&AI,2,30,30,0,0.0,3.51,High (>=3.5),Low Risk,72.1,84.5,70.1,87.7,93.2,95.5,89.4,31.5,100.0,0.0,75.1
STU00189,MATH,SCI,3,33,33,0,0.0,1.918,At Risk (<2.0),High Risk,86.3,73.4,74.5,79.1,72.8,72.0,73.8,12.9,80.9,0.532,86.7
STU00190,DSAI,CS&AI,5,63,63,0,0.0,2.186,Below Average (2.0-2.5),Medium Risk,85.1,85.6,68.7,81.2,75.1,75.3,77.0,22.7,84.2,0.392,87.1
STU00191,BUS,BUS,3,33,33,0,0.0,1.791,At Risk (<2.0),High Risk,61.2,77.6,40.7,79.3,76.2,74.2,72.7,23.7,73.2,0.219,60.0
STU00192,DSAI,CS&AI,1,15,15,0,0.0,2.54,Average (2.5-3.0),Low Risk,97.2,81.4,79.3,79.3,80.0,80.1,80.1,23.3,86.2,0.097,100.0
STU00193,CSAI,CS&AI,5,75,75,0,0.0,2.78,Average (2.5-3.0),Low Risk,91.0,57.4,88.5,77.3,90.9,89.8,83.3,21.4,96.2,0.076,89.5
STU00194,CHEM,SCI,2,21,21,0,0.0,3.043,Good (3.0-3.5),Low Risk,75.5,68.3,64.1,81.8,94.9,94.3,85.7,28.6,100.0,0.325,75.6
STU00195,CSAI,CS&AI,2,30,30,0,0.0,2.76,Average (2.5-3.0),Medium Risk,63.9,81.2,55.7,77.2,89.7,86.1,82.1,25.0,92.1,0.177,67.3
STU00196,CSAI,CS&AI,4,60,60,0,0.0,3.41,Good (3.0-3.5),Low Risk,95.3,73.1,94.6,89.1,92.2,92.9,89.3,19.6,100.0,0.136,94.6
STU00197,EEE,ENGR,2,30,30,0,0.0,2.57,Average (2.5-3.0),Low Risk,86.6,77.0,75.3,82.3,80.9,83.6,80.8,26.4,89.1,0.194,86.7
STU00198,BUS,BUS,3,33,33,0,0.0,2.718,Average (2.5-3.0),Low Risk,92.5,70.8,91.4,80.9,87.8,80.4,82.4,6.9,87.8,0.436,93.3
STU00199,CSAI,CS&AI,8,117,117,0,0.0,2.477,Below Average (2.0-2.5),Medium Risk,73.8,53.3,64.3,76.7,91.0,89.1,80.0,21.6,97.4,0.275,74.0
STU00200,DSAI,CS&AI,2,30,30,0,0.0,1.71,At Risk (<2.0),High Risk,80.9,49.3,69.0,55.2,84.0,80.3,71.9,23.1,85.0,0.226,77.2
STU00201,PHYS,SCI,2,30,30,0,0.0,3.57,High (>=3.5),Low Risk,98.1,79.5,92.8,84.8,93.7,94.7,90.4,25.3,100.0,0.175,95.3
STU00202,FIN,BUS,2,27,27,0,0.0,2.178,Below Average (2.0-2.5),Medium Risk,69.5,82.8,57.0,83.3,73.7,81.0,77.0,25.2,76.4,0.053,69.4
STU00203,MECH,ENGR,3,33,0,11,1.0,0.0,At Risk (<2.0),High Risk,73.6,73.2,34.2,64.1,43.4,39.5,48.9,16.5,48.9,0.413,69.9
STU00204,CSAI,CS&AI,3,45,45,0,0.0,2.56,Average (2.5-3.0),Low Risk,85.5,83.6,66.7,93.9,80.4,76.5,80.4,29.0,83.3,0.308,83.5
STU00205,CSAI,CS&AI,6,90,90,0,0.0,3.373,Good (3.0-3.5),Low Risk,86.6,78.6,85.1,88.9,91.0,91.9,88.5,35.0,100.0,0.147,86.9
STU00206,DSAI,CS&AI,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,86.7,50.6,45.4,51.5,45.2,39.7,45.3,12.6,45.9,0.303,90.5
STU00207,CSAI,CS&AI,5,75,75,0,0.0,3.532,High (>=3.5),Low Risk,96.2,76.8,87.3,88.2,96.0,92.8,90.1,28.3,100.0,0.0,100.0
STU00208,CIV,ENGR,1,15,15,0,0.0,3.14,Good (3.0-3.5),Low Risk,79.9,84.6,73.4,87.8,84.8,92.1,86.3,25.5,92.4,0.151,83.3
STU00209,CSAI,CS&AI,5,75,75,0,0.0,3.62,High (>=3.5),Low Risk,96.6,78.8,94.0,90.9,92.2,94.9,91.0,17.6,100.0,0.384,100.0
STU00210,MECH,ENGR,3,33,33,0,0.0,1.445,At Risk (<2.0),High Risk,64.1,75.5,51.5,79.4,68.6,69.6,69.8,19.1,75.1,0.374,65.1
STU00211,CIV,ENGR,1,15,15,0,0.0,3.46,Good (3.0-3.5),Low Risk,91.5,85.3,85.5,87.3,93.9,93.4,90.6,18.8,100.0,0.27,88.9
STU00212,EEE,ENGR,2,30,30,0,0.0,1.36,At Risk (<2.0),High Risk,77.8,71.5,61.2,69.0,70.5,66.2,68.2,18.2,72.7,0.312,75.1
STU00213,CSAI,CS&AI,6,90,0,30,1.0,0.0,At Risk (<2.0),High Risk,59.5,51.0,21.5,45.6,39.0,43.2,41.3,13.5,48.6,0.421,60.0
STU00214,PHYS,SCI,2,30,30,0,0.0,1.6,At Risk (<2.0),High Risk,80.8,63.7,64.2,64.8,79.0,73.5,71.4,20.2,83.2,0.306,78.7
STU00215,MATH,SCI,2,30,30,0,0.0,2.3,Below Average (2.0-2.5),Medium Risk,90.5,73.2,72.0,78.8,78.4,81.3,77.9,19.3,86.1,0.463,91.9
STU00216,MATH,SCI,3,33,33,0,0.0,3.118,Good (3.0-3.5),Low Risk,76.6,79.3,73.6,82.5,91.9,88.9,85.9,19.6,100.0,0.412,79.4
STU00217,CSAI,CS&AI,7,105,105,0,0.0,2.251,Below Average (2.0-2.5),Medium Risk,94.2,61.8,84.7,68.3,82.9,82.1,77.5,30.0,87.1,0.0,95.3
STU00218,CSAI,CS&AI,4,60,60,0,0.0,1.665,At Risk (<2.0),High Risk,72.4,76.6,55.6,77.6,73.3,71.2,72.0,17.3,79.8,0.493,74.6
STU00219,BUS,BUS,3,33,0,11,1.0,0.0,At Risk (<2.0),High Risk,71.9,49.5,25.7,47.6,39.0,30.5,38.0,10.5,40.0,0.319,73.4
STU00220,DSAI,CS&AI,1,15,15,0,0.0,2.98,Average (2.5-3.0),Low Risk,72.9,76.2,69.2,82.9,92.6,87.8,84.9,17.2,100.0,0.464,75.5
STU00221,DSAI,CS&AI,5,63,63,0,0.0,2.167,Below Average (2.0-2.5),Medium Risk,77.0,68.0,63.9,75.8,79.9,81.0,76.2,23.6,85.5,0.125,78.4
STU00222,SWE,CS&AI,2,30,6,8,0.8,0.2,At Risk (<2.0),High Risk,52.8,54.7,38.8,62.4,60.9,56.1,56.5,8.8,67.3,0.418,60.0
STU00223,CIV,ENGR,2,24,24,0,0.0,2.625,Average (2.5-3.0),Low Risk,86.3,67.0,78.0,78.9,84.5,86.0,80.8,16.3,89.7,0.504,78.1
STU00224,FIN,BUS,2,27,21,2,0.2222,0.922,At Risk (<2.0),High Risk,63.3,67.9,47.8,69.0,64.9,66.9,64.8,28.2,68.4,0.21,68.6
STU00225,DSAI,CS&AI,5,63,63,0,0.0,1.51,At Risk (<2.0),High Risk,77.3,64.2,53.4,74.1,75.3,71.4,70.1,12.0,79.9,0.565,76.9
STU00226,BUS,BUS,3,33,0,11,1.0,0.0,At Risk (<2.0),High Risk,68.1,59.6,38.7,58.7,41.7,43.8,47.2,22.8,48.6,0.35,68.0
STU00227,CSAI,CS&AI,5,75,75,0,0.0,2.024,Below Average (2.0-2.5),Medium Risk,62.6,90.6,46.9,86.7,71.6,74.5,75.1,18.0,81.5,0.407,66.0
STU00228,MECH,ENGR,3,33,33,0,0.0,1.982,At Risk (<2.0),High Risk,88.1,68.9,77.2,80.2,76.6,74.9,75.6,29.1,83.0,0.222,88.6
STU00229,EEE,ENGR,2,30,30,0,0.0,2.83,Average (2.5-3.0),Medium Risk,65.7,84.0,55.1,86.8,91.2,85.2,84.0,19.6,94.4,0.402,67.5
STU00230,CSAI,CS&AI,4,60,60,0,0.0,2.87,Average (2.5-3.0),Medium Risk,65.5,64.2,64.1,73.1,95.8,92.4,83.4,16.9,100.0,0.257,68.1
STU00231,CSAI,CS&AI,4,60,12,16,0.8,0.2,At Risk (<2.0),High Risk,66.9,56.7,44.1,60.8,54.5,57.1,55.5,14.8,63.8,0.55,69.8
STU00232,SWE,CS&AI,2,30,6,8,0.8,0.2,At Risk (<2.0),High Risk,76.4,59.8,47.9,65.1,58.1,56.4,57.9,17.2,65.1,0.427,77.2
STU00233,FIN,BUS,2,27,27,0,0.0,2.856,Average (2.5-3.0),Low Risk,72.3,70.1,73.5,85.3,84.2,92.1,83.5,16.0,97.3,0.555,71.9
STU00234,EEE,ENGR,2,30,27,1,0.1,1.1,At Risk (<2.0),High Risk,60.0,69.4,44.5,73.6,66.0,65.6,65.4,19.2,73.7,0.374,60.0
STU00235,BUS,BUS,3,33,33,0,0.0,3.355,Good (3.0-3.5),Low Risk,69.1,82.1,66.7,88.8,92.2,96.6,88.9,22.1,97.6,0.119,66.3
STU00236,PHYS,SCI,2,30,30,0,0.0,2.01,Below Average (2.0-2.5),Medium Risk,66.0,52.9,55.1,75.4,82.4,84.5,74.8,22.3,89.0,0.253,64.5
STU00237,SWE,CS&AI,4,48,48,0,0.0,3.106,Good (3.0-3.5),Low Risk,68.8,80.0,67.9,83.1,91.0,90.9,85.8,21.6,100.0,0.432,68.2
STU00238,PHYS,SCI,2,30,6,8,0.8,0.2,At Risk (<2.0),High Risk,63.5,65.2,32.2,61.9,62.6,53.9,57.2,17.5,62.0,0.401,60.4
STU00239,CSAI,CS&AI,2,30,30,0,0.0,3.7,High (>=3.5),Low Risk,85.9,86.1,76.1,95.6,93.5,95.5,91.6,17.6,100.0,0.286,89.6
STU00240,CSAI,CS&AI,4,60,54,2,0.1,1.29,At Risk (<2.0),High Risk,88.1,60.8,67.3,66.9,69.1,73.2,68.6,30.1,78.8,0.112,91.0
STU00241,CHEM,SCI,2,21,21,0,0.0,3.514,High (>=3.5),Low Risk,89.9,88.6,79.6,93.9,94.7,90.1,90.8,18.4,96.2,0.418,88.7
STU00242,PHYS,SCI,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,61.9,50.3,25.4,51.8,43.8,50.9,46.2,13.3,49.9,0.518,60.0
STU00243,DSAI,CS&AI,1,15,15,0,0.0,2.28,Below Average (2.0-2.5),Medium Risk,61.5,69.1,53.1,78.8,79.7,86.3,77.3,26.9,84.3,0.247,60.0
STU00244,MECH,ENGR,3,33,33,0,0.0,1.336,At Risk (<2.0),High Risk,80.9,69.5,57.7,69.9,69.5,70.8,68.8,30.2,79.3,0.34,82.5
STU00245,EEE,ENGR,2,30,30,0,0.0,3.78,High (>=3.5),Low Risk,91.5,92.2,88.3,93.4,96.7,90.4,92.8,27.9,100.0,0.128,92.5
STU00246,BUS,BUS,1,15,15,0,0.0,3.46,Good (3.0-3.5),Low Risk,84.2,78.0,83.2,84.0,94.3,95.4,89.5,18.2,100.0,0.451,83.9
STU00247,EEE,ENGR,2,30,30,0,0.0,1.78,At Risk (<2.0),High Risk,77.0,91.2,58.2,84.2,69.8,65.2,72.7,17.7,73.7,0.381,72.1
STU00248,SWE,CS&AI,4,48,48,0,0.0,2.913,Average (2.5-3.0),Low Risk,85.4,84.1,84.1,84.0,85.3,83.2,84.2,20.7,89.7,0.377,85.5
STU00249,DSAI,CS&AI,4,60,60,0,0.0,3.66,High (>=3.5),Low Risk,91.5,96.9,89.7,96.7,92.4,86.9,91.8,12.9,100.0,0.587,91.5
STU00250,SWE,CS&AI,4,48,48,0,0.0,3.044,Good (3.0-3.5),Medium Risk,64.1,70.1,65.1,85.3,92.9,89.5,84.5,20.0,100.0,0.347,65.5
STU00251,CIV,ENGR,1,15,15,0,0.0,1.32,At Risk (<2.0),High Risk,64.9,64.6,40.4,70.9,74.2,69.6,67.5,17.4,78.2,0.399,65.3
STU00252,BUS,BUS,3,33,33,0,0.0,1.118,At Risk (<2.0),High Risk,72.4,81.2,48.6,77.4,68.4,55.9,65.9,22.1,66.2,0.228,74.9
STU00253,SWE,CS&AI,4,48,48,0,0.0,1.65,At Risk (<2.0),High Risk,83.9,68.7,65.2,75.9,73.4,72.5,72.0,22.6,75.3,0.337,83.9
STU00254,DSAI,CS&AI,2,30,15,5,0.5,0.5,At Risk (<2.0),High Risk,73.1,72.1,38.0,67.4,57.9,57.1,59.2,22.2,61.2,0.485,74.9
STU00255,DSAI,CS&AI,5,63,27,12,0.5714,0.462,At Risk (<2.0),High Risk,82.6,71.5,51.9,69.8,58.6,56.0,60.8,9.0,63.7,0.235,80.4
STU00256,MATH,SCI,3,33,33,0,0.0,3.3,Good (3.0-3.5),Low Risk,79.0,90.5,67.1,84.5,92.8,92.3,88.5,23.5,100.0,0.408,78.2
STU00257,PHYS,SCI,1,15,6,3,0.6,0.4,At Risk (<2.0),High Risk,71.2,97.9,37.5,77.1,53.6,47.8,60.4,17.3,59.7,0.318,73.6
STU00258,CSAI,CS&AI,1,15,15,0,0.0,2.18,Below Average (2.0-2.5),Medium Risk,77.9,66.3,70.8,78.8,77.9,84.3,77.5,24.5,85.7,0.27,78.3
STU00259,CSAI,CS&AI,6,90,90,0,0.0,1.803,At Risk (<2.0),High Risk,82.5,72.8,66.2,82.7,72.5,71.3,73.1,15.7,80.2,0.425,81.8
STU00260,EEE,ENGR,2,30,30,0,0.0,2.83,Average (2.5-3.0),Low Risk,81.5,70.2,70.4,79.2,88.1,89.7,82.8,24.3,96.1,0.153,80.9
STU00261,CSAI,CS&AI,4,60,60,0,0.0,3.72,High (>=3.5),Low Risk,84.3,98.0,82.6,89.7,93.4,93.3,92.4,27.6,100.0,0.262,84.1
STU00262,CHEM,SCI,2,21,21,0,0.0,2.286,Below Average (2.0-2.5),Medium Risk,64.2,94.3,57.0,86.0,77.0,73.0,77.7,24.0,78.9,0.318,70.0
STU00263,DSAI,CS&AI,1,15,12,1,0.2,1.12,At Risk (<2.0),High Risk,86.0,77.9,58.7,80.3,60.5,65.9,67.5,19.0,71.0,0.171,83.1
STU00264,CSAI,CS&AI,3,45,45,0,0.0,2.04,Below Average (2.0-2.5),Medium Risk,94.8,72.9,70.2,70.5,78.1,78.0,75.3,24.6,80.8,0.258,95.7
STU00265,BUS,BUS,3,33,18,5,0.4545,0.545,At Risk (<2.0),High Risk,72.6,65.0,54.8,71.7,57.4,58.3,60.7,14.7,63.1,0.301,76.1
STU00266,CSAI,CS&AI,7,105,105,0,0.0,1.771,At Risk (<2.0),High Risk,75.9,77.7,63.8,78.5,72.2,71.1,72.8,20.6,81.4,0.51,76.6
STU00267,DSAI,CS&AI,2,30,30,0,0.0,2.11,Below Average (2.0-2.5),Medium Risk,89.2,50.6,85.7,61.0,84.8,82.6,75.6,18.2,91.0,0.29,91.0
STU00268,CSAI,CS&AI,5,75,75,0,0.0,3.32,Good (3.0-3.5),Low Risk,79.9,77.9,76.2,91.7,92.2,91.8,88.3,20.9,100.0,0.264,79.6
STU00269,CSAI,CS&AI,3,45,42,1,0.0667,1.233,At Risk (<2.0),High Risk,70.2,73.4,48.8,74.4,68.1,67.1,67.6,27.6,74.1,0.146,70.8
STU00270,CSAI,CS&AI,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,84.1,52.0,49.6,53.6,45.1,46.5,48.3,16.3,56.1,0.468,78.3
STU00271,CSAI,CS&AI,6,90,90,0,0.0,3.397,Good (3.0-3.5),Low Risk,92.0,77.8,90.3,86.2,91.8,91.6,88.7,27.3,100.0,0.223,91.2
STU00272,CSAI,CS&AI,2,30,30,0,0.0,2.31,Below Average (2.0-2.5),Medium Risk,84.5,77.2,66.0,83.6,79.5,78.3,78.1,26.2,81.7,0.346,87.8
STU00273,CSAI,CS&AI,6,90,84,2,0.0667,1.287,At Risk (<2.0),High Risk,71.4,75.4,54.8,68.5,70.3,64.0,67.4,9.4,75.8,0.519,71.0
STU00274,EEE,ENGR,2,30,24,2,0.2,0.93,At Risk (<2.0),High Risk,72.6,60.5,50.9,69.1,60.9,67.5,63.0,15.4,71.8,0.77,76.4
STU00275,CIV,ENGR,2,24,18,2,0.25,1.125,At Risk (<2.0),High Risk,71.1,53.0,51.9,62.4,73.7,75.2,67.2,10.3,79.2,0.523,70.7
STU00276,DSAI,CS&AI,1,15,15,0,0.0,3.22,Good (3.0-3.5),Medium Risk,67.7,96.3,67.9,93.4,82.6,88.5,86.6,24.6,92.2,0.369,65.0
STU00277,DSAI,CS&AI,5,63,60,1,0.0476,1.286,At Risk (<2.0),High Risk,75.9,60.1,52.4,69.8,73.4,68.2,67.2,10.0,77.6,0.459,73.4
STU00278,MECH,ENGR,3,33,33,0,0.0,2.482,Below Average (2.0-2.5),Medium Risk,75.7,77.0,67.5,81.3,82.0,82.7,79.9,14.9,91.4,0.598,77.4
STU00279,BUS,BUS,3,33,33,0,0.0,3.027,Good (3.0-3.5),Low Risk,73.8,72.3,70.8,86.8,92.6,89.4,85.5,24.3,94.9,0.366,75.8
STU00280,CHEM,SCI,2,21,9,4,0.5714,0.514,At Risk (<2.0),High Risk,63.2,46.8,41.1,62.2,65.4,71.0,61.4,19.5,73.2,0.34,65.6
STU00281,CSAI,CS&AI,2,30,30,0,0.0,3.29,Good (3.0-3.5),Low Risk,85.5,75.0,80.7,83.7,94.8,92.0,87.9,25.8,100.0,0.152,80.5
STU00282,CSAI,CS&AI,6,90,90,0,0.0,2.803,Average (2.5-3.0),Low Risk,81.2,83.5,76.4,84.9,84.4,82.5,83.0,26.9,88.9,0.102,83.2
STU00283,DSAI,CS&AI,2,30,24,2,0.2,0.87,At Risk (<2.0),High Risk,73.2,53.8,52.6,61.6,69.8,64.4,62.9,23.7,72.3,0.426,73.4
STU00284,DSAI,CS&AI,5,63,63,0,0.0,2.59,Average (2.5-3.0),Low Risk,76.6,46.9,76.0,69.1,93.0,92.9,80.8,17.9,100.0,0.32,77.8
STU00285,MECH,ENGR,3,33,33,0,0.0,3.155,Good (3.0-3.5),Low Risk,77.9,71.7,72.1,85.3,93.8,93.3,86.9,21.7,100.0,0.116,79.7
STU00286,SWE,CS&AI,4,48,48,0,0.0,2.713,Average (2.5-3.0),Low Risk,81.6,80.1,80.8,79.8,83.1,84.1,82.2,21.2,90.8,0.23,80.0
STU00287,CSAI,CS&AI,3,45,45,0,0.0,2.273,Below Average (2.0-2.5),Medium Risk,62.1,83.5,58.4,81.3,79.6,77.5,77.7,15.9,81.2,0.351,63.4
STU00288,DSAI,CS&AI,5,63,60,1,0.0476,1.248,At Risk (<2.0),High Risk,82.1,65.0,60.8,71.5,67.9,68.1,67.4,20.1,77.2,0.358,83.1
STU00289,MECH,ENGR,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,69.7,74.4,43.1,61.0,53.2,46.6,54.6,18.1,59.7,0.183,70.1
STU00290,CSAI,CS&AI,1,15,15,0,0.0,3.68,High (>=3.5),Low Risk,85.6,98.5,85.5,98.1,93.7,88.2,92.6,30.7,100.0,0.471,91.9
STU00291,CHEM,SCI,2,21,21,0,0.0,2.943,Average (2.5-3.0),Low Risk,83.2,80.6,82.9,87.8,87.8,83.7,85.0,17.4,90.2,0.609,86.8
STU00292,CSAI,CS&AI,5,75,75,0,0.0,2.156,Below Average (2.0-2.5),Medium Risk,74.7,96.8,63.0,88.7,69.7,72.0,76.6,18.8,77.1,0.378,76.2
STU00293,BUS,BUS,2,30,0,10,1.0,0.0,At Risk (<2.0),High Risk,76.2,62.9,41.5,60.0,44.5,51.0,51.2,18.7,52.4,0.298,73.1
STU00294,CSAI,CS&AI,8,117,117,0,0.0,3.323,Good (3.0-3.5),Low Risk,71.9,80.5,71.0,91.5,92.7,91.3,88.1,20.1,100.0,0.255,72.3
STU00295,CHEM,SCI,2,21,21,0,0.0,2.871,Average (2.5-3.0),Low Risk,69.7,83.9,69.8,89.0,81.7,83.8,82.6,18.9,94.1,0.178,69.9
STU00296,BUS,BUS,3,33,33,0,0.0,2.645,Average (2.5-3.0),Low Risk,74.8,66.4,69.6,80.5,87.5,87.3,81.4,21.8,89.6,0.289,77.4
STU00297,FIN,BUS,2,27,9,6,0.6667,0.333,At Risk (<2.0),High Risk,76.3,78.8,40.3,73.9,53.8,45.8,56.8,24.3,53.7,0.234,74.3
STU00298,PHYS,SCI,2,30,6,8,0.8,0.2,At Risk (<2.0),High Risk,71.4,53.4,44.2,53.5,59.0,58.7,55.8,12.1,67.3,0.43,68.8
STU00299,PHYS,SCI,2,30,30,0,0.0,1.57,At Risk (<2.0),High Risk,67.4,60.7,53.4,72.4,74.9,74.3,70.1,15.4,81.6,0.409,67.8
STU00300,EEE,ENGR,2,30,30,0,0.0,3.57,High (>=3.5),Low Risk,96.2,83.7,91.6,88.8,90.6,94.1,90.5,21.3,100.0,0.174,99.4
STU00301,PHYS,SCI,2,30,27,1,0.1,1.43,At Risk (<2.0),High Risk,85.8,80.3,51.1,75.2,66.9,69.9,69.5,27.5,68.2,0.12,86.5
STU00302,CSAI,CS&AI,4,60,57,1,0.05,1.365,At Risk (<2.0),High Risk,65.8,57.8,52.6,67.5,75.5,72.5,68.4,25.1,81.3,0.247,63.4
STU00303,MECH,ENGR,3,33,33,0,0.0,2.518,Average (2.5-3.0),Low Risk,77.3,93.2,59.2,93.7,77.3,76.8,80.2,19.5,77.2,0.233,78.3
